customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,paperless_billing,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
CUST000843,39,96.69965851318376,3850.275124649987,Month-to-month,Electronic check,Yes,Fiber optic,No,No,No,No,No,No,Yes
CUST000844,51,78.67069006001753,3743.633773351806,Two year,Mailed check,No,Fiber optic,No,No,Yes,No,No,Yes,Yes
CUST000845,70,32.54891481258796,2045.9326083232968,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000846,6,25.16852312730161,143.33389297489987,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000847,67,64.52540869213797,4037.550227941045,Month-to-month,,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes
CUST000848,7,90.50281967950426,578.6111265971122,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,No,No,No,Yes
CUST000849,51,91.27147587202941,4084.2693171428014,Month-to-month,Mailed check,Yes,DSL,Yes,No,Yes,No,Yes,No,No
CUST000850,72,75.68500631674527,5693.825888052781,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000851,42,66.46024514980478,3225.675090585819,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000852,64,80.35213007237016,5122.478272782225,Two year,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000853,15,39.34008456832225,603.2271351637519,Two year,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000854,29,115.60963589076175,3532.5097407256303,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,No,No,No,No
CUST000855,33,115.21815254367561,3941.57463072886,Two year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000856,27,77.86436943862093,1924.2883799244362,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Yes
CUST000857,36,70.91901259978556,2992.1757160058396,One year,Credit card,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,No
CUST000858,29,52.657370820218894,1411.4176102064544,One year,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000859,38,80.86246537398982,3271.9165714088376,Month-to-month,Mailed check,Yes,DSL,No,No,No,Yes,Yes,No,No
CUST000860,57,44.260478869496694,2656.6064661473292,Month-to-month,Bank transfer,No,DSL,No,No,No,Yes,Yes,Yes,Yes
CUST000861,27,20.0,434.2441567247296,Month-to-month,Credit card,Yes,Fiber optic,No,No,Yes,No,No,No,No
CUST000862,55,20.0,1060.5268941395789,Month-to-month,Bank transfer,No,Fiber optic,No,Yes,Yes,No,No,No,No
CUST000863,33,41.015050005095404,1361.1612921513465,One year,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000864,68,69.69134368754833,4802.111881250213,Month-to-month,Electronic check,No,DSL,No,No,No,No,Yes,No,No
CUST000865,66,74.95915201860448,5096.425926439269,Month-to-month,Bank transfer,No,DSL,No,No,No,No,No,No,No
CUST000866,10,50.39728974472145,542.1570527835886,Month-to-month,Bank transfer,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes
CUST000867,5,69.2550550142871,346.0150365884229,Month-to-month,Credit card,No,DSL,No,Yes,No,Yes,Yes,No,No
CUST000868,38,56.77314928836407,2233.8841462493997,One year,,No,DSL,No,No,Yes,No,Yes,No,No
CUST000869,13,35.020617270495876,453.2213859251648,Month-to-month,Electronic check,No,Fiber optic,Yes,No,No,No,No,No,No
CUST000870,31,63.38766473092625,1765.1097519217515,Two year,Electronic check,No,Fiber optic,Yes,No,Yes,Yes,No,No,No
CUST000871,47,89.38871337096948,4214.882247265946,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000872,52,36.378147567610334,,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000873,56,36.39186160940906,2263.909140994226,One year,Electronic check,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,No
CUST000874,15,32.92248218143526,520.3718804634867,Month-to-month,Mailed check,No,DSL,Yes,No,No,Yes,Yes,Yes,Yes
CUST000875,29,20.0,,One year,Mailed check,Yes,DSL,Yes,No,No,No,No,Yes,No
CUST000876,8,50.59392877558944,421.70504076232766,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000877,5,86.42258338857593,469.4422799058213,Month-to-month,Mailed check,Yes,Fiber optic,No,No,No,No,No,No,Yes
CUST000878,29,70.21748251501288,2227.1886081747884,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000879,47,59.9224734783108,2753.452784226989,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000880,68,68.87194394720507,5023.300808860242,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000881,45,50.33055537712526,2051.830681471468,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000882,2,20.0,41.39924937019545,Month-to-month,Electronic check,Yes,Fiber optic,No,No,No,No,Yes,No,Yes
CUST000883,27,88.51156345443698,2527.7105500642356,Month-to-month,Credit card,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes
CUST000884,36,97.13373721353953,3864.363009753016,One year,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000885,36,43.15529671796639,1681.1030825172315,One year,Credit card,No,Fiber optic,No,No,No,No,No,No,No
CUST000886,26,60.47493138180332,1739.6640196977698,One year,Electronic check,No,DSL,Yes,No,No,Yes,No,No,No
CUST000887,43,57.8900248681952,2464.5326112679527,Month-to-month,Electronic check,No,Fiber optic,No,No,Yes,No,Yes,Yes,No
CUST000888,27,75.53866428273625,1969.0994842322038,Month-to-month,Electronic check,No,Fiber optic,No,No,No,Yes,No,No,No
CUST000889,69,115.6968036987887,7763.6255925823025,Two year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000890,20,99.79373735867917,2049.0216444921434,One year,Mailed check,No,Fiber optic,No,Yes,No,No,No,Yes,No
CUST000891,11,53.69257323758312,483.79039584721966,Two year,Credit card,No,Fiber optic,No,No,Yes,Yes,No,No,No
CUST000892,38,81.27391584500711,3499.7097970740947,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000893,6,102.63070605718138,618.4858886808973,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000894,72,77.25035493184333,5331.200614457534,One year,Bank transfer,No,Fiber optic,No,No,No,Yes,Yes,No,No
CUST000895,23,64.85901786679483,1114.3851204626467,Month-to-month,Electronic check,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No
CUST000896,47,78.38000284001558,3670.29855270235,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,No
CUST000897,46,43.901854323095804,1979.4032584259137,One year,Bank transfer,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,No
CUST000898,12,48.28156627687757,527.4058272889683,Month-to-month,Credit card,Yes,DSL,No,Yes,No,Yes,No,Yes,No
CUST000899,13,33.078972943967074,401.0838403775995,Month-to-month,Credit card,Yes,DSL,No,No,Yes,Yes,No,No,Yes
CUST000900,62,74.21193549710729,4588.884107796224,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000901,60,61.057912819332856,3447.9758263600247,Two year,Bank transfer,Yes,Fiber optic,No,No,Yes,No,No,No,No
CUST000902,43,40.30645815955761,1832.2943320521595,Month-to-month,Credit card,No,Fiber optic,No,Yes,No,No,No,Yes,Yes
CUST000903,68,60.07461765138485,3779.190363312506,Month-to-month,Credit card,No,DSL,No,Yes,No,No,Yes,Yes,No
CUST000904,5,79.0999478228951,401.6144984685121,Month-to-month,Mailed check,No,Fiber optic,No,Yes,Yes,No,No,No,Yes
CUST000905,37,120.0,4963.940143752159,One year,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000906,72,95.36203594111575,6840.939624841234,Month-to-month,Electronic check,No,DSL,No,No,Yes,Yes,No,Yes,Yes
CUST000907,31,20.0,,Two year,Credit card,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No
CUST000908,9,72.17925400461037,668.6243089848838,Month-to-month,Electronic check,Yes,Fiber optic,No,No,No,No,No,Yes,No
CUST000909,51,107.87972788138563,5506.265909059155,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000910,29,24.86379526369302,716.2185122574805,One year,Credit card,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No
CUST000911,40,81.54677810637271,3075.4962168457987,Two year,Electronic check,Yes,DSL,Yes,No,Yes,Yes,No,No,No
CUST000912,41,57.900734434068625,2409.779374177475,Month-to-month,Mailed check,Yes,Fiber optic,Yes,Yes,No,No,No,No,No
CUST000913,11,99.50871592748483,1063.589530526881,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000914,23,77.12771585040358,2048.2041918611135,Two year,Credit card,No,DSL,Yes,No,No,No,No,Yes,Yes
CUST000915,1,38.47953636322381,41.60077801669418,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes
CUST000916,46,58.97445565128141,2318.7068631497627,Two year,Bank transfer,Yes,Fiber optic,No,No,No,No,Yes,No,No
CUST000917,21,60.749129718571304,1097.4918459007097,Month-to-month,Bank transfer,Yes,DSL,No,No,No,Yes,No,Yes,Yes
CUST000918,36,61.30465355569852,2178.1754585373787,One year,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000919,54,98.57788834325788,5112.7767227666445,One year,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000920,57,39.7214023582931,2222.64263421158,Month-to-month,Mailed check,Yes,Fiber optic,No,No,No,Yes,No,Yes,Yes
CUST000921,1,95.09153928983551,101.28353385180013,Two year,Bank transfer,No,DSL,No,Yes,Yes,No,No,No,No
CUST000922,63,55.932509722354396,3635.005490280347,Month-to-month,Mailed check,No,DSL,No,No,No,Yes,No,No,No
CUST000923,54,71.70533318987495,3990.4303195871094,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes
CUST000924,55,67.17132758843103,4228.708503343185,One year,Electronic check,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,No
CUST000925,40,64.34583985754496,2216.3560202045273,Month-to-month,Electronic check,Yes,DSL,No,No,Yes,No,Yes,No,Yes
CUST000926,15,64.59191496664033,978.9491370052211,One year,Credit card,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No
CUST000927,21,108.72075674813063,2150.93032617025,Month-to-month,Mailed check,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes
CUST000928,47,90.27349774718434,4851.888897259888,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000929,53,54.11852931260211,2234.5776974674573,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000930,9,112.48361762366274,793.1294762203829,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000931,52,73.24043221978559,3924.5232843035533,Month-to-month,Mailed check,No,DSL,Yes,No,No,No,No,No,No
CUST000932,57,75.72872777971683,4802.707615023513,One year,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000933,26,39.880427620058256,1117.0691719037875,Two year,Bank transfer,No,DSL,No,Yes,No,No,No,Yes,No
CUST000934,41,50.0750402478458,1888.6291537628213,Two year,Credit card,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No
CUST000935,35,44.34489476218473,1785.8787112301677,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000936,63,67.58218594981025,3733.3580100971403,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,No,No,No,No,Yes
CUST000937,25,84.16349238344628,2379.1933986564263,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,No,No,No,No,Yes
CUST000938,38,76.0169689826664,2571.1168220544096,Month-to-month,Credit card,No,DSL,No,Yes,No,No,Yes,No,Yes
CUST000939,2,112.64132468208746,217.3566611987262,One year,Credit card,No,DSL,Yes,No,No,Yes,No,No,No
CUST000940,7,38.36725984366295,285.7397332340069,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
CUST000941,34,68.44607130616646,1985.9554608828525,Month-to-month,Bank transfer,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,No
CUST000942,17,26.51182012105116,516.9099649755374,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000943,43,37.34387085190214,1548.3083113198234,Month-to-month,Bank transfer,No,Fiber optic,No,No,No,No,No,No,Yes
CUST000944,59,102.93735132015391,6156.675694545597,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes
CUST000945,51,51.10505400585603,2909.268858155496,Month-to-month,Credit card,Yes,DSL,No,Yes,Yes,No,Yes,No,Yes
CUST000946,54,40.899086118191875,2033.384900691997,Month-to-month,Credit card,Yes,DSL,No,No,No,No,No,No,No
CUST000947,24,20.0,530.9190569402587,Two year,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000948,25,40.59936056633248,1181.4955490728928,Month-to-month,Credit card,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes
CUST000949,71,58.841591774150636,3903.868302635019,Month-to-month,,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,No
CUST000950,52,24.27791120641367,1435.3299188102524,Month-to-month,Electronic check,No,DSL,No,No,No,No,No,Yes,No
CUST000951,70,57.11649833052594,3294.248292765494,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000952,33,103.1189318197467,3535.5028326592733,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000953,49,43.78083979015002,1881.6946832833723,Two year,Credit card,Yes,DSL,No,Yes,No,Yes,No,Yes,No
CUST000954,29,36.69850851890193,1164.5702407816586,Two year,Electronic check,No,DSL,No,Yes,No,Yes,No,No,No
CUST000955,63,31.282955994047207,2140.4071624198764,One year,Electronic check,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,No
CUST000956,22,30.747077224525995,816.9570978676568,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,No
CUST000957,26,81.06732340665287,2407.3213873745694,Two year,Electronic check,No,DSL,No,Yes,Yes,No,Yes,Yes,Yes
CUST000958,28,66.46006210649152,1830.0336795351939,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000959,49,93.70570637826722,,Month-to-month,Bank transfer,No,DSL,No,No,No,Yes,Yes,No,No
CUST000960,71,120.0,9001.96539187832,One year,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000961,49,20.0,974.0483217822217,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes
CUST000962,20,76.40236125325319,1765.0710412190779,Month-to-month,Credit card,Yes,DSL,No,No,No,Yes,No,No,No
CUST000963,63,31.44141996699321,1551.6906915109803,One year,Electronic check,No,Fiber optic,Yes,No,Yes,Yes,No,No,No
CUST000964,61,88.66697894100352,6592.1368492463625,Month-to-month,Credit card,No,Fiber optic,No,No,No,No,No,No,No
CUST000965,49,56.84263996779691,2933.464136238212,One year,Electronic check,Yes,DSL,No,No,No,Yes,No,No,No
CUST000966,71,65.8196828259252,4293.26086074529,Month-to-month,Electronic check,No,Fiber optic,No,Yes,Yes,No,No,No,No
CUST000967,1,26.504677162105757,28.45009191342501,Two year,Electronic check,No,DSL,No,No,Yes,Yes,Yes,No,No
CUST000968,13,52.207189246604976,766.7486035818966,Two year,Mailed check,Yes,DSL,No,No,No,Yes,No,Yes,No
CUST000969,51,67.68986753324779,3491.6578864140834,Two year,Bank transfer,No,DSL,Yes,No,No,Yes,No,No,No
CUST000970,56,105.68234440420125,4873.694112889403,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Yes
CUST000971,62,41.163184177743375,2477.1242050212013,Month-to-month,Mailed check,No,DSL,No,No,Yes,No,No,No,No
CUST000972,32,48.47925285409061,1712.581197224406,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,Yes,No,No,No,No,No
CUST000973,30,93.32868926546844,2938.9198839135224,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
CUST000974,29,39.21979148902068,1119.5732511454055,Month-to-month,Credit card,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No
CUST000975,49,99.27155431922378,5500.711037399859,One year,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000976,45,64.72740275821232,3128.073185264283,One year,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000977,30,74.0936888477553,2404.2674036756634,Two year,Electronic check,No,Fiber optic,No,No,Yes,No,No,No,No
CUST000978,16,76.02566907528112,1166.460661679118,Month-to-month,Electronic check,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes
CUST000979,40,46.51338339780176,1766.1348090366923,Month-to-month,Bank transfer,Yes,DSL,No,No,No,Yes,Yes,No,Yes
CUST000980,19,76.69660458417185,1209.5113239373998,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000981,18,41.82890647057099,733.3901841732719,Two year,Electronic check,Yes,DSL,Yes,No,Yes,No,No,No,No
CUST000982,1,49.9369098770336,54.607968746054645,One year,Bank transfer,No,Fiber optic,No,Yes,No,No,No,No,No
CUST000983,47,81.76072898099827,3764.326223409508,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000984,66,73.80181866925709,5087.9384414378155,Two year,Credit card,No,DSL,No,No,No,No,No,Yes,Yes
CUST000985,38,62.75105147482857,2649.509882550442,One year,Electronic check,No,DSL,No,No,No,Yes,Yes,No,No
CUST000986,51,27.23805052210968,1440.932320348888,Month-to-month,Mailed check,No,Fiber optic,No,Yes,No,No,No,No,No
CUST000987,63,34.7252513195111,2290.624916244807,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,No,No,Yes,No,Yes
CUST000988,4,73.30127131714954,253.39304019246427,One year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000989,1,86.96421690455348,84.159057519512,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000990,8,31.710634864377283,297.4870170707534,Month-to-month,Electronic check,No,DSL,Yes,No,Yes,No,No,No,No
CUST000991,29,39.80524257643498,1166.3338834362266,Two year,Electronic check,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No
CUST000992,55,69.02555522533159,4516.484271104936,Two year,Bank transfer,No,Fiber optic,No,No,No,No,Yes,No,No
CUST000993,3,68.3836358788728,190.3161248414378,One year,Bank transfer,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No
CUST000994,32,20.0,654.9726369366106,One year,Electronic check,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,No
CUST000995,10,69.84689040319967,671.7400051446436,One year,Bank transfer,No,DSL,No,No,No,No,No,No,Yes
CUST000996,34,47.048965693093436,1694.3625418454671,Month-to-month,Bank transfer,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,No
CUST000997,55,114.23139889186874,6845.036446003487,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,No,Yes,No,No,No
CUST000998,32,72.47595628206969,2458.9563815492625,One year,Bank transfer,No,Fiber optic,No,Yes,Yes,No,Yes,No,No
CUST000999,50,77.64420349627709,4286.679074124877,One year,Credit card,Yes,Fiber optic,No,Yes,No,No,Yes,No,No
